UserID,CourseID,CourseName,CourseCategory,CourseLevel,CourseRating,TransactionDate,Amount
U01745,CR00046,AI for Beginners,Artificial Intelligence,Beginner,1.2,2025-04-24,248.1
U01745,CR00038,Risk Management,Project Management,Intermediate,4.84,2025-04-17,342.61
U01745,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-04-04,0.0
U01745,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-02-14,0.0
U01746,CR00048,AI Ethics,Artificial Intelligence,Beginner,3.64,2025-12-06,0.0
U01746,CR00040,Leadership in Projects,Project Management,Beginner,1.51,2025-12-01,327.99
U01746,CR00056,Google Ads Mastery,Digital Marketing,Advanced,3.15,2025-11-05,212.39
U01746,CR00024,Big Data Analytics,Data Science,Advanced,2.57,2025-10-30,117.68
U01746,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-10-27,0.0
U01746,CR00001,Python Basics,Programming,Beginner,4.74,2025-09-26,472.28
U01746,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-09-12,0.0
U01746,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-08-09,299.57
U01746,CR00057,SEO for E-commerce,Digital Marketing,Advanced,3.89,2025-08-05,177.34
U01746,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-06-14,0.0
U01746,CR00007,UI/UX Design,Design,Advanced,2.61,2025-05-26,0.0
U01746,CR00005,Full Stack Development,Programming,Beginner,1.28,2025-03-19,0.0
U01746,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-02-20,0.0
U01746,CR00043,Corporate Finance,Finance,Beginner,4.14,2025-01-23,0.0
U01747,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-09-15,0.0
U01747,CR00057,SEO for E-commerce,Digital Marketing,Advanced,3.89,2025-06-22,177.34
U01747,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-03-02,0.0
U01747,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-02-22,0.0
U01748,CR00034,Data Encryption,Cybersecurity,Intermediate,1.35,2025-12-13,394.26
U01749,CR00006,Graphic Design Basics,Design,Advanced,2.72,2025-10-07,276.37
U01750,CR00002,Java Programming,Programming,Intermediate,2.43,2025-08-16,0.0
U01750,CR00038,Risk Management,Project Management,Intermediate,4.84,2025-05-03,342.61
U01750,CR00015,Leadership Essentials,Business,Beginner,1.96,2025-04-24,285.05
U01750,CR00009,Web Design Fundamentals,Design,Beginner,4.51,2025-01-30,0.0
U01751,CR00028,Deep Learning,Machine Learning,Advanced,3.89,2025-03-19,0.78
U01752,CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,2.68,2025-12-02,89.59
U01752,CR00056,Google Ads Mastery,Digital Marketing,Advanced,3.15,2025-09-19,212.39
U01752,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-03-23,0.0
U01752,CR00003,C++ for Beginners,Programming,Beginner,3.85,2025-03-10,0.0
U01753,CR00013,Finance for Startups,Business,Advanced,2.0,2025-09-05,0.0
U01754,CR00048,AI Ethics,Artificial Intelligence,Beginner,3.64,2025-06-29,0.0
U01755,CR00015,Leadership Essentials,Business,Beginner,1.96,2025-11-24,285.05
U01756,CR00005,Full Stack Development,Programming,Beginner,1.28,2025-03-30,0.0
U01756,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-01-27,0.0
U01757,CR00004,Advanced Python,Programming,Beginner,2.88,2025-08-18,0.0
U01758,CR00011,Entrepreneurship 101,Business,Intermediate,2.69,2025-08-07,326.02
U01759,CR00006,Graphic Design Basics,Design,Advanced,2.72,2025-03-11,276.37
U01760,CR00050,Computer Vision,Artificial Intelligence,Beginner,4.55,2025-07-06,490.9
U01761,CR00014,Sales Mastery,Business,Advanced,3.15,2025-09-25,0.0
U01761,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-02-12,0.0
U01762,CR00012,Business Strategy,Business,Advanced,3.64,2025-12-16,487.92
U01762,CR00011,Entrepreneurship 101,Business,Intermediate,2.69,2025-12-03,326.02
U01762,CR00038,Risk Management,Project Management,Intermediate,4.84,2025-10-23,342.61
U01762,CR00007,UI/UX Design,Design,Advanced,2.61,2025-09-09,0.0
U01762,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-09-09,0.0
U01762,CR00017,SEO Mastery,Marketing,Advanced,4.79,2025-09-01,0.0
U01762,CR00048,AI Ethics,Artificial Intelligence,Beginner,3.64,2025-08-23,0.0
U01762,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-08-03,0.0
U01762,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-07-26,57.32
U01762,CR00056,Google Ads Mastery,Digital Marketing,Advanced,3.15,2025-07-18,212.39
U01762,CR00018,Social Media Marketing,Marketing,Advanced,2.01,2025-07-14,0.0
U01762,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-06-23,0.0
U01762,CR00028,Deep Learning,Machine Learning,Advanced,3.89,2025-06-08,0.78
U01762,CR00005,Full Stack Development,Programming,Beginner,1.28,2025-05-24,0.0
U01762,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-04-20,0.0
U01763,CR00046,AI for Beginners,Artificial Intelligence,Beginner,1.2,2025-07-30,248.1
U01764,CR00015,Leadership Essentials,Business,Beginner,1.96,2025-10-20,285.05
U01764,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-08-02,0.0
U01765,CR00018,Social Media Marketing,Marketing,Advanced,2.01,2025-07-23,0.0
U01766,CR00039,Project Planning,Project Management,Advanced,1.23,2025-07-05,346.71
U01766,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-06-25,0.0
U01766,CR00006,Graphic Design Basics,Design,Advanced,2.72,2025-03-02,276.37
U01767,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-03-06,0.0
U01768,CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.93,2025-09-04,0.0
U01768,CR00010,3D Modeling,Design,Advanced,4.45,2025-04-30,0.0
U01769,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-08-21,0.0
U01769,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-08-15,0.0
U01769,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-07-13,0.0
U01769,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-01-30,53.86
U01770,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-09-27,0.0
U01770,CR00010,3D Modeling,Design,Advanced,4.45,2025-03-22,0.0
U01771,CR00039,Project Planning,Project Management,Advanced,1.23,2025-08-18,346.71
U01771,CR00028,Deep Learning,Machine Learning,Advanced,3.89,2025-06-01,0.78
U01771,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-02-19,0.0
U01772,CR00018,Social Media Marketing,Marketing,Advanced,2.01,2025-03-16,0.0
U01773,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-12-03,0.0
U01773,CR00050,Computer Vision,Artificial Intelligence,Beginner,4.55,2025-11-19,490.9
U01773,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-11-11,0.0
U01773,CR00001,Python Basics,Programming,Beginner,4.74,2025-11-06,472.28
U01773,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-10-23,53.86
U01773,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-10-03,0.0
U01773,CR00043,Corporate Finance,Finance,Beginner,4.14,2025-09-28,0.0
U01773,CR00017,SEO Mastery,Marketing,Advanced,4.79,2025-09-23,0.0
U01773,CR00046,AI for Beginners,Artificial Intelligence,Beginner,1.2,2025-08-03,248.1
U01773,CR00015,Leadership Essentials,Business,Beginner,1.96,2025-04-07,285.05
U01773,CR00049,Deep Learning,Artificial Intelligence,Intermediate,3.11,2025-03-11,415.51
U01773,CR00057,SEO for E-commerce,Digital Marketing,Advanced,3.89,2025-02-22,177.34
U01773,CR00004,Advanced Python,Programming,Beginner,2.88,2025-02-09,0.0
U01773,CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,2.68,2025-02-06,89.59
U01773,CR00011,Entrepreneurship 101,Business,Intermediate,2.69,2025-01-30,326.02
U01773,CR00051,HTML & CSS,Web Development,Advanced,1.3,2025-01-21,37.89
U01774,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-08-02,0.0
U01775,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-05-23,0.0
U01775,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-03-23,0.0
U01776,CR00014,Sales Mastery,Business,Advanced,3.15,2025-11-09,0.0
U01776,CR00060,Content Creation,Digital Marketing,Beginner,2.14,2025-05-03,0.0
U01777,CR00052,JavaScript Mastery,Web Development,Beginner,2.2,2025-12-09,0.0
U01778,CR00009,Web Design Fundamentals,Design,Beginner,4.51,2025-06-23,0.0
U01778,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-04-11,0.0
U01779,CR00016,Digital Marketing,Marketing,Intermediate,4.72,2025-01-04,0.0
U01780,CR00039,Project Planning,Project Management,Advanced,1.23,2025-09-22,346.71
U01781,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-09-08,0.0
U01782,CR00003,C++ for Beginners,Programming,Beginner,3.85,2025-09-07,0.0
U01783,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-11-11,0.0
U01783,CR00014,Sales Mastery,Business,Advanced,3.15,2025-10-22,0.0
U01783,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-08-22,57.32
U01784,CR00044,Personal Finance,Finance,Intermediate,2.75,2025-10-15,119.04
U01785,CR00026,Intro to Machine Learning,Machine Learning,Intermediate,4.73,2025-06-10,0.0
U01786,CR00044,Personal Finance,Finance,Intermediate,2.75,2025-12-24,119.04
U01786,CR00039,Project Planning,Project Management,Advanced,1.23,2025-12-09,346.71
U01786,CR00012,Business Strategy,Business,Advanced,3.64,2025-09-14,487.92
U01786,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-08-07,0.0
U01786,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-08-05,0.0
U01786,CR00031,Network Security,Cybersecurity,Intermediate,1.91,2025-07-28,0.0
U01786,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-07-14,0.0
U01786,CR00050,Computer Vision,Artificial Intelligence,Beginner,4.55,2025-07-07,490.9
U01786,CR00032,Ethical Hacking,Cybersecurity,Advanced,2.38,2025-06-04,0.0
U01786,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-05-06,0.0
U01786,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-03-19,57.32
U01786,CR00051,HTML & CSS,Web Development,Advanced,1.3,2025-02-07,37.89
U01786,CR00043,Corporate Finance,Finance,Beginner,4.14,2025-01-25,0.0
U01787,CR00057,SEO for E-commerce,Digital Marketing,Advanced,3.89,2025-09-19,177.34
U01787,CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,2.68,2025-02-18,89.59
U01788,CR00017,SEO Mastery,Marketing,Advanced,4.79,2025-05-06,0.0
U01788,CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,2.68,2025-01-10,89.59
U01789,CR00023,Machine Learning Fundamentals,Data Science,Intermediate,3.02,2025-12-15,0.0
U01789,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-11-05,0.0
U01789,CR00003,C++ for Beginners,Programming,Beginner,3.85,2025-11-01,0.0
U01789,CR00060,Content Creation,Digital Marketing,Beginner,2.14,2025-10-29,0.0
U01789,CR00039,Project Planning,Project Management,Advanced,1.23,2025-10-02,346.71
U01789,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-09-15,299.57
U01789,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-09-05,57.32
U01789,CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.93,2025-08-20,0.0
U01789,CR00056,Google Ads Mastery,Digital Marketing,Advanced,3.15,2025-08-08,212.39
U01789,CR00001,Python Basics,Programming,Beginner,4.74,2025-08-07,472.28
U01789,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-07-14,0.0
U01789,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-05-10,53.86
U01789,CR00032,Ethical Hacking,Cybersecurity,Advanced,2.38,2025-04-05,0.0
U01789,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-03-04,0.0
U01789,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-03-02,0.0
U01790,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-06-25,299.57
U01791,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-08-13,53.86
U01791,CR00017,SEO Mastery,Marketing,Advanced,4.79,2025-05-25,0.0
U01792,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-08-08,53.86
U01793,CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.93,2025-02-07,0.0
U01794,CR00013,Finance for Startups,Business,Advanced,2.0,2025-03-09,0.0
U01795,CR00048,AI Ethics,Artificial Intelligence,Beginner,3.64,2025-12-02,0.0
U01795,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-11-07,0.0
U01795,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-09-24,0.0
U01795,CR00039,Project Planning,Project Management,Advanced,1.23,2025-09-07,346.71
U01795,CR00003,C++ for Beginners,Programming,Beginner,3.85,2025-08-21,0.0
U01795,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-07-21,0.0
U01795,CR00019,Content Marketing,Marketing,Advanced,2.98,2025-06-29,0.0
U01795,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-06-02,57.32
U01795,CR00002,Java Programming,Programming,Intermediate,2.43,2025-04-15,0.0
U01795,CR00049,Deep Learning,Artificial Intelligence,Intermediate,3.11,2025-04-11,415.51
U01795,CR00059,Affiliate Marketing,Digital Marketing,Intermediate,4.66,2025-04-03,0.0
U01795,CR00011,Entrepreneurship 101,Business,Intermediate,2.69,2025-02-07,326.02
U01795,CR00027,Neural Networks,Machine Learning,Advanced,1.81,2025-01-11,0.0
U01796,CR00053,React for Beginners,Web Development,Advanced,2.67,2025-03-22,0.0
U01797,CR00050,Computer Vision,Artificial Intelligence,Beginner,4.55,2025-09-15,490.9
U01798,CR00012,Business Strategy,Business,Advanced,3.64,2025-10-06,487.92
U01799,CR00014,Sales Mastery,Business,Advanced,3.15,2025-12-05,0.0
U01800,CR00046,AI for Beginners,Artificial Intelligence,Beginner,1.2,2025-06-25,248.1
U01800,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-05-20,0.0
U01801,CR00034,Data Encryption,Cybersecurity,Intermediate,1.35,2025-02-16,394.26
U01802,CR00006,Graphic Design Basics,Design,Advanced,2.72,2025-06-23,276.37
U01803,CR00004,Advanced Python,Programming,Beginner,2.88,2025-10-22,0.0
U01803,CR00038,Risk Management,Project Management,Intermediate,4.84,2025-05-17,342.61
U01803,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-01-12,0.0
U01804,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-04-24,0.0
U01804,CR00019,Content Marketing,Marketing,Advanced,2.98,2025-03-10,0.0
U01805,CR00005,Full Stack Development,Programming,Beginner,1.28,2025-11-23,0.0
U01805,CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.93,2025-11-06,0.0
U01805,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-09-29,57.32
U01805,CR00003,C++ for Beginners,Programming,Beginner,3.85,2025-09-06,0.0
U01805,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-09-05,0.0
U01805,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-08-10,0.0
U01805,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-08-02,0.0
U01805,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-07-29,0.0
U01805,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-07-10,0.0
U01805,CR00047,Natural Language Processing,Artificial Intelligence,Intermediate,2.68,2025-06-08,89.59
U01805,CR00053,React for Beginners,Web Development,Advanced,2.67,2025-03-05,0.0
U01805,CR00015,Leadership Essentials,Business,Beginner,1.96,2025-02-21,285.05
U01805,CR00013,Finance for Startups,Business,Advanced,2.0,2025-02-06,0.0
U01805,CR00052,JavaScript Mastery,Web Development,Beginner,2.2,2025-01-15,0.0
U01805,CR00031,Network Security,Cybersecurity,Intermediate,1.91,2025-01-05,0.0
U01806,CR00043,Corporate Finance,Finance,Beginner,4.14,2025-01-17,0.0
U01807,CR00019,Content Marketing,Marketing,Advanced,2.98,2025-09-04,0.0
U01807,CR00050,Computer Vision,Artificial Intelligence,Beginner,4.55,2025-01-25,490.9
U01808,CR00056,Google Ads Mastery,Digital Marketing,Advanced,3.15,2025-10-03,212.39
U01808,CR00001,Python Basics,Programming,Beginner,4.74,2025-02-17,472.28
U01808,CR00059,Affiliate Marketing,Digital Marketing,Intermediate,4.66,2025-02-01,0.0
U01809,CR00034,Data Encryption,Cybersecurity,Intermediate,1.35,2025-12-18,394.26
U01809,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-12-13,0.0
U01809,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-11-26,53.86
U01809,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-11-23,0.0
U01809,CR00050,Computer Vision,Artificial Intelligence,Beginner,4.55,2025-11-06,490.9
U01809,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-09-03,0.0
U01809,CR00036,Agile Project Management,Project Management,Beginner,4.68,2025-08-22,0.0
U01809,CR00026,Intro to Machine Learning,Machine Learning,Intermediate,4.73,2025-08-17,0.0
U01809,CR00006,Graphic Design Basics,Design,Advanced,2.72,2025-07-24,276.37
U01809,CR00056,Google Ads Mastery,Digital Marketing,Advanced,3.15,2025-04-30,212.39
U01809,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-03-25,0.0
U01809,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-03-11,0.0
U01809,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-02-24,0.0
U01810,CR00012,Business Strategy,Business,Advanced,3.64,2025-12-22,487.92
U01810,CR00054,Backend Development with Node.js,Web Development,Beginner,3.32,2025-12-16,0.0
U01810,CR00049,Deep Learning,Artificial Intelligence,Intermediate,3.11,2025-11-04,415.51
U01810,CR00024,Big Data Analytics,Data Science,Advanced,2.57,2025-11-02,117.68
U01810,CR00050,Computer Vision,Artificial Intelligence,Beginner,4.55,2025-10-10,490.9
U01810,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-09-02,0.0
U01810,CR00010,3D Modeling,Design,Advanced,4.45,2025-07-22,0.0
U01810,CR00031,Network Security,Cybersecurity,Intermediate,1.91,2025-07-20,0.0
U01810,CR00039,Project Planning,Project Management,Advanced,1.23,2025-05-10,346.71
U01810,CR00013,Finance for Startups,Business,Advanced,2.0,2025-03-25,0.0
U01810,CR00055,Full-Stack Web Development,Web Development,Advanced,4.74,2025-03-14,57.32
U01810,CR00011,Entrepreneurship 101,Business,Intermediate,2.69,2025-02-09,326.02
U01810,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-02-09,0.0
U01810,CR00014,Sales Mastery,Business,Advanced,3.15,2025-01-26,0.0
U01810,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-01-12,0.0
U01811,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-11-07,0.0
U01812,CR00038,Risk Management,Project Management,Intermediate,4.84,2025-12-24,342.61
U01812,CR00051,HTML & CSS,Web Development,Advanced,1.3,2025-12-02,37.89
U01812,CR00060,Content Creation,Digital Marketing,Beginner,2.14,2025-11-22,0.0
U01812,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-11-18,0.0
U01812,CR00004,Advanced Python,Programming,Beginner,2.88,2025-10-22,0.0
U01812,CR00053,React for Beginners,Web Development,Advanced,2.67,2025-09-16,0.0
U01812,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-06-05,0.0
U01812,CR00019,Content Marketing,Marketing,Advanced,2.98,2025-05-28,0.0
U01812,CR00005,Full Stack Development,Programming,Beginner,1.28,2025-05-02,0.0
U01812,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-04-15,0.0
U01812,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-04-09,299.57
U01812,CR00028,Deep Learning,Machine Learning,Advanced,3.89,2025-03-25,0.78
U01812,CR00024,Big Data Analytics,Data Science,Advanced,2.57,2025-03-10,117.68
U01812,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-01-29,0.0
U01812,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-01-23,0.0
U01813,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-03-03,0.0
U01814,CR00001,Python Basics,Programming,Beginner,4.74,2025-09-22,472.28
U01814,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-08-08,0.0
U01814,CR00018,Social Media Marketing,Marketing,Advanced,2.01,2025-05-23,0.0
U01815,CR00009,Web Design Fundamentals,Design,Beginner,4.51,2025-08-28,0.0
U01816,CR00060,Content Creation,Digital Marketing,Beginner,2.14,2025-10-28,0.0
U01816,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-03-30,0.0
U01817,CR00013,Finance for Startups,Business,Advanced,2.0,2025-04-18,0.0
U01818,CR00016,Digital Marketing,Marketing,Intermediate,4.72,2025-07-20,0.0
U01818,CR00041,Financial Accounting,Finance,Beginner,2.47,2025-07-07,53.86
U01819,CR00017,SEO Mastery,Marketing,Advanced,4.79,2025-08-14,0.0
U01820,CR00038,Risk Management,Project Management,Intermediate,4.84,2025-12-06,342.61
U01820,CR00013,Finance for Startups,Business,Advanced,2.0,2025-11-17,0.0
U01820,CR00057,SEO for E-commerce,Digital Marketing,Advanced,3.89,2025-10-22,177.34
U01820,CR00001,Python Basics,Programming,Beginner,4.74,2025-09-21,472.28
U01820,CR00007,UI/UX Design,Design,Advanced,2.61,2025-09-09,0.0
U01820,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-07-30,0.0
U01820,CR00022,Data Visualization,Data Science,Beginner,3.65,2025-07-09,0.0
U01820,CR00023,Machine Learning Fundamentals,Data Science,Intermediate,3.02,2025-06-28,0.0
U01820,CR00034,Data Encryption,Cybersecurity,Intermediate,1.35,2025-06-27,394.26
U01820,CR00046,AI for Beginners,Artificial Intelligence,Beginner,1.2,2025-06-14,248.1
U01820,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-05-04,0.0
U01820,CR00019,Content Marketing,Marketing,Advanced,2.98,2025-03-21,0.0
U01820,CR00018,Social Media Marketing,Marketing,Advanced,2.01,2025-03-19,0.0
U01820,CR00015,Leadership Essentials,Business,Beginner,1.96,2025-01-28,285.05
U01820,CR00012,Business Strategy,Business,Advanced,3.64,2025-01-13,487.92
U01821,CR00014,Sales Mastery,Business,Advanced,3.15,2025-07-27,0.0
U01822,CR00007,UI/UX Design,Design,Advanced,2.61,2025-12-20,0.0
U01822,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-10-15,0.0
U01822,CR00044,Personal Finance,Finance,Intermediate,2.75,2025-10-10,119.04
U01822,CR00053,React for Beginners,Web Development,Advanced,2.67,2025-10-05,0.0
U01822,CR00014,Sales Mastery,Business,Advanced,3.15,2025-09-19,0.0
U01822,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-09-14,0.0
U01822,CR00043,Corporate Finance,Finance,Beginner,4.14,2025-08-11,0.0
U01822,CR00040,Leadership in Projects,Project Management,Beginner,1.51,2025-06-29,327.99
U01822,CR00037,Scrum Essentials,Project Management,Intermediate,3.45,2025-06-28,0.0
U01822,CR00010,3D Modeling,Design,Advanced,4.45,2025-06-09,0.0
U01822,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-04-02,0.0
U01822,CR00027,Neural Networks,Machine Learning,Advanced,1.81,2025-03-11,0.0
U01822,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-03-03,0.0
U01822,CR00048,AI Ethics,Artificial Intelligence,Beginner,3.64,2025-01-07,0.0
U01822,CR00018,Social Media Marketing,Marketing,Advanced,2.01,2025-01-05,0.0
U01823,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-03-18,0.0
U01824,CR00040,Leadership in Projects,Project Management,Beginner,1.51,2025-12-03,327.99
U01825,CR00038,Risk Management,Project Management,Intermediate,4.84,2025-11-15,342.61
U01825,CR00008,Photoshop Mastery,Design,Advanced,1.52,2025-11-07,0.0
U01825,CR00020,Email Marketing,Marketing,Intermediate,4.11,2025-11-04,0.0
U01825,CR00045,Financial Modeling,Finance,Advanced,1.59,2025-09-06,0.0
U01825,CR00049,Deep Learning,Artificial Intelligence,Intermediate,3.11,2025-08-29,415.51
U01825,CR00058,Social Media Strategy,Digital Marketing,Beginner,4.44,2025-08-28,0.0
U01825,CR00052,JavaScript Mastery,Web Development,Beginner,2.2,2025-08-13,0.0
U01825,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-05-13,0.0
U01825,CR00048,AI Ethics,Artificial Intelligence,Beginner,3.64,2025-05-08,0.0
U01825,CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.93,2025-05-07,0.0
U01825,CR00059,Affiliate Marketing,Digital Marketing,Intermediate,4.66,2025-05-04,0.0
U01825,CR00026,Intro to Machine Learning,Machine Learning,Intermediate,4.73,2025-05-04,0.0
U01825,CR00032,Ethical Hacking,Cybersecurity,Advanced,2.38,2025-03-11,0.0
U01825,CR00029,Natural Language Processing,Machine Learning,Beginner,1.13,2025-03-06,0.0
U01826,CR00060,Content Creation,Digital Marketing,Beginner,2.14,2025-09-29,0.0
U01827,CR00010,3D Modeling,Design,Advanced,4.45,2025-12-01,0.0
U01828,CR00057,SEO for E-commerce,Digital Marketing,Advanced,3.89,2025-03-27,177.34
U01829,CR00031,Network Security,Cybersecurity,Intermediate,1.91,2025-10-16,0.0
U01829,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-07-25,0.0
U01830,CR00051,HTML & CSS,Web Development,Advanced,1.3,2025-10-07,37.89
U01831,CR00001,Python Basics,Programming,Beginner,4.74,2025-09-28,472.28
U01832,CR00004,Advanced Python,Programming,Beginner,2.88,2025-01-16,0.0
U01833,CR00012,Business Strategy,Business,Advanced,3.64,2025-10-17,487.92
U01833,CR00017,SEO Mastery,Marketing,Advanced,4.79,2025-05-09,0.0
U01834,CR00030,Reinforcement Learning,Machine Learning,Intermediate,1.73,2025-12-05,0.0
U01835,CR00017,SEO Mastery,Marketing,Advanced,4.79,2025-12-07,0.0
U01835,CR00016,Digital Marketing,Marketing,Intermediate,4.72,2025-12-01,0.0
U01836,CR00025,Statistical Analysis,Data Science,Beginner,3.74,2025-07-24,299.57
U01837,CR00011,Entrepreneurship 101,Business,Intermediate,2.69,2025-05-05,326.02
U01838,CR00042,Investment Strategies,Finance,Intermediate,4.1,2025-05-19,0.0
U01838,CR00033,Cybersecurity Fundamentals,Cybersecurity,Intermediate,3.93,2025-04-02,0.0
U01839,CR00021,Data Analysis with Python,Data Science,Intermediate,3.6,2025-11-07,0.0
U01840,CR00019,Content Marketing,Marketing,Advanced,2.98,2025-11-26,0.0
U01840,CR00043,Corporate Finance,Finance,Beginner,4.14,2025-11-09,0.0
U01840,CR00035,Cyber Threat Intelligence,Cybersecurity,Beginner,4.94,2025-10-29,0.0
U01840,CR00003,C++ for Beginners,Programming,Beginner,3.85,2025-10-03,0.0
