UserID,total_enrollments,num_categories,avg_course_per_category,enrollment_span_days,enrollment_frequency,preferred_category,preferred_level,avg_course_rating_enrolled,avg_spend,pct_paid,recency_days,beginner_share,intermediate_share,advanced_share,cat_share_Artificial_Intelligence,cat_share_Business,cat_share_Cybersecurity,cat_share_Data_Science,cat_share_Design,cat_share_Digital_Marketing,cat_share_Finance,cat_share_Machine_Learning,cat_share_Marketing,cat_share_Programming,cat_share_Project_Management,cat_share_Web_Development,Age,Gender,cluster,cluster_name,viz_x,viz_y
U01174,1,1,1.0,0,1.0,Artificial Intelligence,Intermediate,2.68,89.59,1.0,330,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,Female,0,Premium Explorers,-0.9573693205953516,3.0143971025522527
U01175,1,1,1.0,0,1.0,Design,Advanced,1.52,0.0,0.0,258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Female,1,Advanced Single-Shot Learners,-2.039602583984979,-1.1439689853158952
U01176,3,3,1.0,207,0.43478260869565216,Artificial Intelligence/Business/Project Management,Beginner,3.823333333333333,0.0,0.0,62,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,20,Male,2,Power Learners,0.9016737396327833,-0.2531847955244516
U01177,13,9,1.4444444444444444,348,1.120689655172414,Finance,Beginner,3.083076923076923,41.45076923076923,0.3076923076923077,15,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0,16,Male,2,Power Learners,3.365630595817823,-1.1270350617301585
U01178,2,2,1.0,89,0.6741573033707865,Data Science/Cybersecurity,Beginner/Intermediate,2.78,0.0,0.0,46,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,Female,3,Intermediate Value Seekers,0.09903927474138892,-1.1965840922414503
U01179,2,2,1.0,229,0.26200873362445415,Project Management/Artificial Intelligence,Beginner/Advanced,1.2149999999999999,297.405,1.0,48,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,31,Female,0,Premium Explorers,1.7086064560778467,2.630183572620449
U01180,13,10,1.3,314,1.2420382165605095,Data Science,Advanced,3.0500000000000003,131.3530769230769,0.5384615384615384,12,0.23076923076923078,0.23076923076923078,0.5384615384615384,0.07692307692307693,0.0,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,18,Male,2,Power Learners,3.714823352558535,-0.5982625333635421
U01181,1,1,1.0,0,1.0,Programming,Beginner,3.85,0.0,0.0,223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,Female,4,Beginner Explorers,-1.7800443822392922,0.19124008130487413
U01182,3,3,1.0,54,1.6666666666666665,Digital Marketing/Web Development/Business,Beginner/Intermediate/Advanced,3.19,127.77999999999999,0.6666666666666666,198,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,25,Female,2,Power Learners,1.1343197786065649,0.890684030358537
U01183,2,2,1.0,179,0.33519553072625696,Finance/Web Development,Beginner/Advanced,2.455,0.0,0.0,94,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,21,Female,1,Advanced Single-Shot Learners,0.1363934788175836,-1.0007243130027175
U01184,1,1,1.0,0,1.0,Finance,Beginner,2.47,53.86,1.0,114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31,Male,4,Beginner Explorers,-0.58344648102712,2.012284972477863
U01185,2,2,1.0,31,1.9354838709677418,Design/Cybersecurity,Intermediate/Advanced,2.035,335.315,1.0,291,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,Male,1,Advanced Single-Shot Learners,0.32417895212831205,0.8945686902778369
U01186,1,1,1.0,0,1.0,Artificial Intelligence,Beginner,3.64,0.0,0.0,274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,Male,0,Premium Explorers,-1.6666426986796838,1.4524312060494502
U01187,1,1,1.0,0,1.0,Cybersecurity,Advanced,2.38,0.0,0.0,97,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Female,1,Advanced Single-Shot Learners,-1.5895219374007745,-1.4193659733551378
U01188,1,1,1.0,0,1.0,Machine Learning,Intermediate,1.73,0.0,0.0,257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,Male,3,Intermediate Value Seekers,-2.1659473831265497,-1.220124199667111
U01189,1,1,1.0,0,1.0,Marketing,Intermediate,4.11,0.0,0.0,355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28,Male,3,Intermediate Value Seekers,-2.545615681643734,-2.007748785871714
U01190,1,1,1.0,0,1.0,Cybersecurity,Beginner,4.94,0.0,0.0,167,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,Male,4,Beginner Explorers,-1.8336066384861318,-0.7268883734126594
U01191,1,1,1.0,0,1.0,Programming,Beginner,4.74,472.28,1.0,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,Female,4,Beginner Explorers,0.09086989471550068,2.332054599994311
U01192,1,1,1.0,0,1.0,Marketing,Intermediate,4.11,0.0,0.0,66,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,Female,3,Intermediate Value Seekers,-1.5514136406145618,-2.4096127309829054
U01193,2,2,1.0,319,0.18808777429467086,Design/Business,Advanced,2.58,243.96,0.5,11,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Female,1,Advanced Single-Shot Learners,1.388836524306984,0.11783363547052851
U01194,1,1,1.0,0,1.0,Web Development,Beginner,2.2,0.0,0.0,343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32,Female,4,Beginner Explorers,-2.1238990444749737,0.45464290276877667
U01195,1,1,1.0,0,1.0,Business,Advanced,3.64,487.92,1.0,175,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,Male,1,Advanced Single-Shot Learners,-0.4130931245118602,2.2337501389529213
U01196,2,2,1.0,9,2.0,Design/Machine Learning,Advanced,3.305,138.575,1.0,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,21,Female,1,Advanced Single-Shot Learners,0.9756875724412144,0.22646318099765544
U01197,14,9,1.5555555555555556,331,1.2688821752265862,Cybersecurity,Intermediate,3.2135714285714285,45.21071428571429,0.35714285714285715,33,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.0,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,28,Male,2,Power Learners,3.3619924535648367,-1.0393424984730477
U01198,1,1,1.0,0,1.0,Design,Advanced,1.52,0.0,0.0,328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,Female,1,Advanced Single-Shot Learners,-2.289867968085341,-1.0686336923647164
U01199,1,1,1.0,0,1.0,Web Development,Advanced,2.67,0.0,0.0,173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,Female,1,Advanced Single-Shot Learners,-1.62282343924532,-0.6744315696328621
U01200,1,1,1.0,0,1.0,Web Development,Beginner,2.2,0.0,0.0,306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15,Female,4,Beginner Explorers,-1.9785393671519271,0.43257165096658173
U01201,1,1,1.0,0,1.0,Digital Marketing,Advanced,3.89,177.34,1.0,159,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28,Male,1,Advanced Single-Shot Learners,-0.6077218541437217,1.4280923961666128
U01202,1,1,1.0,0,1.0,Design,Advanced,4.45,0.0,0.0,106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Female,1,Advanced Single-Shot Learners,-1.6227114061250327,-1.702083542025906
U01203,16,11,1.4545454545454546,359,1.3370473537604457,Business,Advanced,3.033125,114.22562500000001,0.5,4,0.25,0.1875,0.5625,0.0625,0.1875,0.125,0.0,0.0625,0.0625,0.0625,0.0625,0.125,0.0625,0.125,0.0625,15,Male,2,Power Learners,3.99775783556508,-0.6849694201933627
U01204,3,2,1.5,221,0.4072398190045249,Machine Learning,Advanced,1.8499999999999999,0.0,0.0,98,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,17,Female,1,Advanced Single-Shot Learners,0.22018299317110285,-2.289599319538607
U01205,2,2,1.0,2,2.0,Digital Marketing/Data Science,Advanced,2.86,165.035,1.0,355,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,27,Male,1,Advanced Single-Shot Learners,-0.24381365692294987,1.624242141516164
U01206,1,1,1.0,0,1.0,Web Development,Advanced,1.3,37.89,1.0,313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15,Female,1,Advanced Single-Shot Learners,-1.1847485383361276,1.75536188640338
U01207,1,1,1.0,0,1.0,Machine Learning,Intermediate,4.73,0.0,0.0,311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,Female,3,Intermediate Value Seekers,-2.4142332627929393,-1.5029120618738308
U01208,1,1,1.0,0,1.0,Marketing,Intermediate,4.11,0.0,0.0,215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27,Female,3,Intermediate Value Seekers,-2.0574334295535963,-2.213032540837341
U01209,2,2,1.0,47,1.2765957446808511,Design/Web Development,Beginner,3.915,0.0,0.0,258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,20,Male,4,Beginner Explorers,-0.564183288812116,-0.6501716670798613
U01210,1,1,1.0,0,1.0,Design,Advanced,4.45,0.0,0.0,270,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,Female,1,Advanced Single-Shot Learners,-2.160688206425139,-1.4599455795479268
U01211,1,1,1.0,0,1.0,Artificial Intelligence,Beginner,4.55,490.9,1.0,325,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,Female,0,Premium Explorers,-0.6345359140575016,3.956975838976268
U01212,1,1,1.0,0,1.0,Design,Advanced,4.45,0.0,0.0,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Female,1,Advanced Single-Shot Learners,-1.2682936570283234,-1.8257765148668004
U01213,1,1,1.0,0,1.0,Digital Marketing,Advanced,3.89,177.34,1.0,345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Female,1,Advanced Single-Shot Learners,-1.197859684963087,1.6920147849090412
U01214,1,1,1.0,0,1.0,Machine Learning,Advanced,1.81,0.0,0.0,87,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31,Female,1,Advanced Single-Shot Learners,-1.510287065018045,-1.4762578568746918
U01215,1,1,1.0,0,1.0,Artificial Intelligence,Beginner,4.55,490.9,1.0,260,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,Female,0,Premium Explorers,-0.39578357060443575,3.895658234862702
U01216,1,1,1.0,0,1.0,Web Development,Advanced,1.3,37.89,1.0,204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15,Male,1,Advanced Single-Shot Learners,-0.8411120970510442,1.61338578979553
U01217,1,1,1.0,0,1.0,Marketing,Intermediate,4.11,0.0,0.0,199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25,Female,3,Intermediate Value Seekers,-2.0014840811841963,-2.2319543220528337
U01218,1,1,1.0,0,1.0,Business,Advanced,3.64,487.92,1.0,134,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,Male,1,Advanced Single-Shot Learners,-0.2905411858731151,2.1570063839178837
U01219,1,1,1.0,0,1.0,Data Science,Advanced,2.57,117.68,1.0,50,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,Male,1,Advanced Single-Shot Learners,-0.26005292446658546,1.6033473598490793
U01220,1,1,1.0,0,1.0,Business,Beginner,1.96,285.05,1.0,30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Female,1,Advanced Single-Shot Learners,0.12898872154884772,2.963704209692499
U01221,13,8,1.625,340,1.1470588235294117,Web Development/Artificial Intelligence/Business/Marketing/Project Management,Beginner/Advanced,2.8338461538461535,95.88615384615385,0.46153846153846156,22,0.46153846153846156,0.07692307692307693,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,32,Male,2,Power Learners,3.519689352842132,-0.26835893486837176
U01222,3,2,1.5,260,0.3461538461538462,Cybersecurity,Beginner/Intermediate/Advanced,3.4766666666666666,138.50333333333333,0.3333333333333333,91,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Female,2,Power Learners,1.160157958222204,0.12853619245396056
U01223,1,1,1.0,0,1.0,Digital Marketing,Intermediate,4.66,0.0,0.0,283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23,Female,3,Intermediate Value Seekers,-2.164253786528129,-0.8569851240392519
U01224,11,8,1.375,225,1.4666666666666666,Artificial Intelligence/Business/Project Management,Intermediate/Advanced,2.8445454545454547,151.1518181818182,0.5454545454545454,139,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,23,Female,2,Power Learners,3.07997319448643,0.10399375186617632
U01225,2,2,1.0,125,0.48,Finance/Data Science,Intermediate,3.8499999999999996,0.0,0.0,106,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,30,Female,3,Intermediate Value Seekers,-0.1362416334532549,-1.508977504851291
U01226,2,2,1.0,108,0.5555555555555556,Programming/Design,Beginner/Advanced,2.0,138.185,0.5,139,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,31,Female,1,Advanced Single-Shot Learners,0.7376292637133737,0.5405334741134562
U01227,1,1,1.0,0,1.0,Project Management,Beginner,1.51,327.99,1.0,355,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15,Male,4,Beginner Explorers,-0.9366848664543763,3.8415953876028763
U01228,4,3,1.3333333333333333,203,0.5911330049261084,Cybersecurity,Advanced,1.5775000000000001,108.0375,0.5,156,0.25,0.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,28,Male,2,Power Learners,1.3392739977187809,0.12862183074124767
U01229,2,2,1.0,95,0.6315789473684211,Data Science/Artificial Intelligence,Beginner/Intermediate,3.62,0.0,0.0,51,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Female,0,Premium Explorers,0.3042629850263012,-0.3539363128883198
U01230,3,3,1.0,31,2.9032258064516125,Machine Learning/Cybersecurity/Web Development,Beginner/Intermediate/Advanced,3.6566666666666676,12.63,0.3333333333333333,198,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,23,Female,2,Power Learners,0.6376279812604153,-0.6083299583629236
U01231,14,9,1.5555555555555556,276,1.5217391304347827,Web Development,Advanced,3.055,128.19071428571428,0.5714285714285714,1,0.42857142857142855,0.07142857142857142,0.5,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.21428571428571427,21,Female,2,Power Learners,3.8414398064535056,-0.0925092773434446
U01232,1,1,1.0,0,1.0,Data Science,Beginner,3.65,0.0,0.0,210,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,Female,4,Beginner Explorers,-1.7587089574459807,0.25919602104556055
U01233,11,8,1.375,316,1.0443037974683544,Artificial Intelligence/Marketing/Data Science,Beginner/Intermediate,3.039090909090909,142.23181818181817,0.5454545454545454,40,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,28,Male,2,Power Learners,3.359209388766942,-0.07159718470074648
U01234,1,1,1.0,0,1.0,Marketing,Advanced,2.98,0.0,0.0,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27,Male,1,Advanced Single-Shot Learners,-1.3134606574017529,-2.3357466969615803
U01235,14,9,1.5555555555555556,326,1.2883435582822085,Machine Learning,Advanced,3.307857142857143,118.50785714285713,0.5,30,0.21428571428571427,0.2857142857142857,0.5,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,27,Female,2,Power Learners,3.6368094976258583,-0.53321701700225
U01236,1,1,1.0,0,1.0,Data Science,Intermediate,3.6,0.0,0.0,60,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,Female,3,Intermediate Value Seekers,-1.4006286745712613,-0.8116327938823154
U01237,13,8,1.625,299,1.3043478260869565,Data Science,Beginner,3.4476923076923076,98.41692307692307,0.38461538461538464,43,0.5384615384615384,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.07692307692307693,24,Male,2,Power Learners,3.347295180598682,-0.4166098600572582
U01238,1,1,1.0,0,1.0,Data Science,Intermediate,3.6,0.0,0.0,243,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Male,3,Intermediate Value Seekers,-2.0503101522839375,-0.5706107957469765
U01239,12,9,1.3333333333333333,342,1.0526315789473684,Business/Marketing/Project Management,Beginner,3.023333333333333,181.88916666666668,0.5,19,0.5,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,20,Male,2,Power Learners,3.6340058966994926,-0.17751422059496677
U01240,1,1,1.0,0,1.0,Machine Learning,Advanced,1.81,0.0,0.0,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16,Male,1,Advanced Single-Shot Learners,-1.3340701266368675,-1.5134559552129734
U01241,2,2,1.0,179,0.33519553072625696,Design/Business,Advanced,3.225,0.0,0.0,23,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,Male,1,Advanced Single-Shot Learners,0.2989915121821127,-1.6136837776530857
U01242,2,2,1.0,118,0.5084745762711864,Web Development/Cybersecurity,Advanced,1.8399999999999999,18.945,0.5,5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,22,Male,1,Advanced Single-Shot Learners,0.8815161940628813,-0.4013122277624551
U01243,2,2,1.0,148,0.4054054054054054,Business/Design,Intermediate/Advanced,2.65,163.01,0.5,72,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,Female,1,Advanced Single-Shot Learners,0.9675534455224516,0.14168040592062253
U01244,14,11,1.2727272727272727,356,1.1797752808988764,Business/Design/Marketing,Advanced,3.235714285714286,130.67285714285714,0.35714285714285715,7,0.14285714285714285,0.21428571428571427,0.6428571428571429,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,30,Female,2,Power Learners,3.8103631978854655,-1.0860531621835083
U01245,1,1,1.0,0,1.0,Artificial Intelligence,Beginner,3.64,0.0,0.0,332,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Male,0,Premium Explorers,-1.8613899909537035,1.5319748686417878
U01246,2,2,1.0,230,0.2608695652173913,Machine Learning/Business,Intermediate/Advanced,2.44,0.0,0.0,4,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,Male,1,Advanced Single-Shot Learners,0.36619164084121253,-1.598166125051353
U01247,1,1,1.0,0,1.0,Data Science,Intermediate,3.02,0.0,0.0,175,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Male,3,Intermediate Value Seekers,-1.7873075963054148,-0.5727016859360008
U01248,2,2,1.0,84,0.7142857142857143,Machine Learning/Design,Advanced,3.25,0.39,0.5,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,16,Male,1,Advanced Single-Shot Learners,0.17687558455068028,-1.3404033719914596
U01249,14,9,1.5555555555555556,300,1.4,Business,Beginner,3.1878571428571427,145.1078571428571,0.5,35,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.0,0.07142857142857142,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,25,Male,2,Power Learners,3.7091544619692844,0.07825229414962658
U01250,15,10,1.5,299,1.5050167224080266,Digital Marketing/Design/Marketing/Cybersecurity/Artificial Intelligence,Beginner/Advanced,3.1373333333333333,38.556666666666665,0.2,4,0.4,0.2,0.4,0.13333333333333333,0.0,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,27,Female,2,Power Learners,3.6121412192978952,-1.2630689129651815
U01251,2,2,1.0,177,0.3389830508474576,Business/Marketing,Advanced,2.49,0.0,0.0,22,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,29,Male,1,Advanced Single-Shot Learners,0.31387260686374613,-1.8844370211562955
U01252,1,1,1.0,0,1.0,Artificial Intelligence,Intermediate,3.11,415.51,1.0,116,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,Female,0,Premium Explorers,-0.05686798556038885,2.939593054682416
U01253,1,1,1.0,0,1.0,Digital Marketing,Advanced,3.15,212.39,1.0,206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17,Male,1,Advanced Single-Shot Learners,-0.706543666111713,1.6294012687727284
U01254,1,1,1.0,0,1.0,Machine Learning,Advanced,1.81,0.0,0.0,222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23,Male,1,Advanced Single-Shot Learners,-1.9701725576855718,-1.2622112029194277
U01255,4,4,1.0,313,0.38338658146964855,Business/Machine Learning/Digital Marketing/Marketing,Advanced,3.235,44.53,0.5,34,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.0,0.0,29,Female,2,Power Learners,1.8860889194771069,-0.8509685784594466
U01256,1,1,1.0,0,1.0,Programming,Intermediate,2.43,0.0,0.0,285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32,Male,3,Intermediate Value Seekers,-2.1278059991792166,-0.43869248724832777
U01257,2,2,1.0,210,0.2857142857142857,Marketing/Cybersecurity,Intermediate/Advanced,3.35,0.0,0.0,17,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,29,Female,3,Intermediate Value Seekers,0.17514536778378062,-2.5722979622628706
U01258,4,4,1.0,273,0.43956043956043955,Machine Learning/Programming/Artificial Intelligence/Project Management,Beginner,2.335,209.40249999999997,0.5,30,0.5,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,25,Male,2,Power Learners,2.226361779635124,0.7638609850242255
U01259,1,1,1.0,0,1.0,Cybersecurity,Intermediate,1.35,394.26,1.0,25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,Female,3,Intermediate Value Seekers,-0.20480301154849798,1.1134692542501894
